RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
198,198,2024-03-19 01:45:36.7742342,24,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,788,7860,dc.windomain.local,0,S-1-5-18,Remote Desktop Services: Session has been disconnected,WINDOMAIN\administrator,185.107.56.154,Session ID: 3,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""3"",""Address"":""185.107.56.154""}}}"
199,199,2024-03-19 01:46:42.5368150,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,788,1344,dc.windomain.local,0,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\administrator,Session ID: 4,,,,ActivityID: f4204423-5063-46eb-afa1-df4b04b30000,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""4""}}}"
200,200,2024-03-19 01:46:42.5423481,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,788,6680,dc.windomain.local,0,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 4,Reason: No additional information is available (i.e. the user has closed RDP window),,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""4"",""Reason"":""0""}}}"
201,201,2024-03-19 01:46:42.7089240,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,788,6680,dc.windomain.local,1,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 3,Reason: The client's connection was replaced by another connection (i.e. a user reconnected to a previous RDP session),,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""3"",""Reason"":""5""}}}"
202,202,2024-03-19 01:46:43.0069677,25,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,788,6680,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Session reconnection succeeded,WINDOMAIN\administrator,185.107.56.154,Session ID: 3,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""3"",""Address"":""185.107.56.154""}}}"
203,203,2024-03-19 01:46:43.0072599,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,788,1344,dc.windomain.local,1,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""4""}}}"
204,204,2024-03-19 01:54:49.2163730,23,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,788,7332,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Session logoff succeeded,WINDOMAIN\administrator,,Session ID: 3,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""3""}}}"
205,205,2024-03-19 01:54:49.2816169,54,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,788,7036,dc.windomain.local,1,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""EventData"":""""}"
206,206,2024-03-19 01:54:49.4274133,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,788,6688,dc.windomain.local,1,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 3,Reason: The disconnection was initiated by the user logging off his or her session on the server,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""3"",""Reason"":""12""}}}"
207,207,2024-03-19 01:54:49.5776449,24,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,788,6688,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Session has been disconnected,WINDOMAIN\administrator,185.107.56.154,Session ID: 3,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""3"",""Address"":""185.107.56.154""}}}"
208,208,2024-03-19 01:54:50.8474253,23,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,788,6688,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Session logoff succeeded,WINDOMAIN\admin.1,,Session ID: 2,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""2""}}}"
209,209,2024-03-19 01:55:07.6721018,32,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,880,dc.windomain.local,1,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""messageName"":""RDSAppXPlugin""}}}"
210,210,2024-03-19 01:56:31.7871242,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,980,dc.windomain.local,1,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\vagrant,Session ID: 1,,,,ActivityID: 61a55000-55e5-1017-0000-000000000000,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1""}}}"
211,211,2024-03-19 01:56:31.7929357,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,980,dc.windomain.local,1,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1""}}}"
212,212,2024-03-19 01:56:32.0514217,21,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,980,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Session logon succeeded,WINDOMAIN\vagrant,LOCAL,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
213,213,2024-03-19 01:56:32.4004286,22,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,808,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Shell start notification received,WINDOMAIN\vagrant,LOCAL,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
214,214,2024-03-19 01:57:25.5295097,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,892,dc.windomain.local,1,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\administrator,Session ID: 2,,,,ActivityID: f42006ab-6579-4842-9b1b-ce8c1ab70000,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""2""}}}"
215,215,2024-03-19 01:57:25.5444387,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,892,dc.windomain.local,1,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""2""}}}"
216,216,2024-03-19 01:57:25.7795250,21,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,892,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Session logon succeeded,WINDOMAIN\administrator,185.107.56.154,Session ID: 2,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""2"",""Address"":""185.107.56.154""}}}"
217,217,2024-03-19 01:57:25.9761475,22,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,988,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Shell start notification received,WINDOMAIN\administrator,185.107.56.154,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""2"",""Address"":""185.107.56.154""}}}"
218,218,2024-03-19 02:55:10.7372090,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,980,dc.windomain.local,1,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 2,Reason: No additional information is available (i.e. the user has closed RDP window),,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""2"",""Reason"":""0""}}}"
219,219,2024-03-19 02:55:10.8907401,24,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,980,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Session has been disconnected,WINDOMAIN\administrator,185.107.56.154,Session ID: 2,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""2"",""Address"":""185.107.56.154""}}}"
220,220,2024-03-19 02:59:07.6612307,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,952,dc.windomain.local,1,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\administrator,Session ID: 3,,,,ActivityID: f420c79a-a567-4d5e-8710-ca59316d0000,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""3""}}}"
221,221,2024-03-19 02:59:07.6655991,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,916,dc.windomain.local,1,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 3,Reason: No additional information is available (i.e. the user has closed RDP window),,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""3"",""Reason"":""0""}}}"
222,222,2024-03-19 02:59:07.8487954,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,916,dc.windomain.local,1,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 2,Reason: The client's connection was replaced by another connection (i.e. a user reconnected to a previous RDP session),,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""2"",""Reason"":""5""}}}"
223,223,2024-03-19 02:59:08.1187536,25,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,916,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Session reconnection succeeded,WINDOMAIN\administrator,185.107.56.154,Session ID: 2,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""2"",""Address"":""185.107.56.154""}}}"
224,224,2024-03-19 02:59:08.1191806,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,952,dc.windomain.local,1,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""3""}}}"
225,225,2024-03-19 03:25:58.7947624,39,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,3116,dc.windomain.local,1,S-1-5-18,Session (PayloadData1) has been disconnected by session (PayloadData2),,,TargetSession: 2,Source: 2,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""TargetSession"":""2"",""Source"":""2""}}}"
226,226,2024-03-19 03:25:58.7947703,59,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,3116,dc.windomain.local,1,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""ProcessingErrorData"":{""ErrorCode"":""15005"",""DataItemName"":""ClientProcessId"",""EventPayload"":""52-70-63-44-69-73-63-6F-6E-6E-65-63-74-00-52-00-75-00-6E-00-74-00-69-00-6D-00-65-00-42-00-72-00-6F-00-6B-00-65-00-72-00-2E-00-65-00-78-00-65-00-00-00-02-00-00-00-4C-10-00-00""}}"
227,227,2024-03-19 03:25:58.7947741,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,3116,dc.windomain.local,1,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 2,Reason: The disconnection was initiated by the user disconnecting his or her session on the server or by an administrative tool on the server,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""Session"":""2"",""Reason"":""11""}}}"
228,228,2024-03-19 03:25:59.0019853,24,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,3116,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Session has been disconnected,WINDOMAIN\administrator,185.107.56.154,Session ID: 2,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\administrator"",""SessionID"":""2"",""Address"":""185.107.56.154""}}}"
229,229,2024-03-20 23:39:45.0632742,39,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,3332,dc.windomain.local,1,S-1-5-18,Session (PayloadData1) has been disconnected by session (PayloadData2),,,TargetSession: 1,Source: 1,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""TargetSession"":""1"",""Source"":""1""}}}"
230,230,2024-03-20 23:39:45.0632795,59,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,3332,dc.windomain.local,1,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""ProcessingErrorData"":{""ErrorCode"":""15005"",""DataItemName"":""ClientProcessId"",""EventPayload"":""52-70-63-44-69-73-63-6F-6E-6E-65-63-74-00-4C-00-6F-00-67-00-6F-00-6E-00-55-00-49-00-2E-00-65-00-78-00-65-00-00-00-01-00-00-00-F4-15-00-00""}}"
231,231,2024-03-20 23:39:45.0632821,40,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,3332,dc.windomain.local,1,S-1-5-18,"Session (PayloadData1) has been disconnected, reason code (PayloadData2)",,,Session: 1,Reason: The disconnection was initiated by the user disconnecting his or her session on the server or by an administrative tool on the server,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,472,"{""UserData"":{""EventXML"":{""Session"":""1"",""Reason"":""11""}}}"
232,232,2024-03-20 23:39:45.1680609,24,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,3332,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Session has been disconnected,WINDOMAIN\vagrant,LOCAL,Session ID: 1,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\vagrant"",""SessionID"":""1"",""Address"":""LOCAL""}}}"
233,233,2024-03-20 23:40:07.0239761,41,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,5504,dc.windomain.local,1,S-1-5-18,RDP Begin session arbitration,,,Target: WINDOMAIN\admin.1,Session ID: 3,,,,ActivityID: 61a55000-55e5-1017-0000-000000000000,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""3""}}}"
234,234,2024-03-20 23:40:07.0274231,42,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,5504,dc.windomain.local,1,S-1-5-18,,,,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""3""}}}"
235,235,2024-03-20 23:40:07.2522224,21,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,5504,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Session logon succeeded,WINDOMAIN\admin.1,LOCAL,Session ID: 3,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""3"",""Address"":""LOCAL""}}}"
236,236,2024-03-20 23:40:07.4843385,22,Info,Microsoft-Windows-TerminalServices-LocalSessionManager,Microsoft-Windows-TerminalServices-LocalSessionManager/Operational,780,4032,dc.windomain.local,1,S-1-5-18,Remote Desktop Services: Shell start notification received,WINDOMAIN\admin.1,LOCAL,,,,,,,,False,C:\lab\Tools\EvtxECmd\DC\Microsoft-Windows-TerminalServices-LocalSessionManager%4Operational.evtx,0x1000000000000000,0,"{""UserData"":{""EventXML"":{""User"":""WINDOMAIN\\admin.1"",""SessionID"":""3"",""Address"":""LOCAL""}}}"
